agency_cd	site_no	datetime	18601_00060_00003	18601_00060_00003_cd
5s	15s	20d	14n	10s
USGS	09066325	2007-05-15	486	A
USGS	09066325	2007-05-16	525	A
USGS	09066325	2007-05-17	506	A
USGS	09066325	2007-05-18	496	A
USGS	09066325	2007-05-19	555	A
USGS	09066325	2007-05-20	576	A
USGS	09066325	2007-05-21	543	A
USGS	09066325	2007-05-22	487	A
USGS	09066325	2007-05-23	373	A
USGS	09066325	2007-05-24	304	A
USGS	09066325	2007-05-25	270	A
USGS	09066325	2007-05-26	273	A
USGS	09066325	2007-05-27	332	A
USGS	09066325	2007-05-28	424	A
USGS	09066325	2007-05-29	457	A
USGS	09066325	2007-05-30	372	A
USGS	09066325	2007-05-31	339	A
USGS	09066325	2007-06-01	342	A
USGS	09066325	2007-06-02	351	A
USGS	09066325	2007-06-03	387	A
USGS	09066325	2007-06-04	387	A
USGS	09066325	2007-06-05	474	A
USGS	09066325	2007-06-06	506	A
USGS	09066325	2007-06-07	394	A
USGS	09066325	2007-06-08	336	A
USGS	09066325	2007-06-09	360	A
USGS	09066325	2007-06-10	419	A
USGS	09066325	2007-06-11	460	A
USGS	09066325	2007-06-12	533	A
USGS	09066325	2007-06-13	501	A
USGS	09066325	2007-06-14	498	A
USGS	09066325	2007-06-15	524	A
USGS	09066325	2007-06-16	548	A
USGS	09066325	2007-06-17	580	A
USGS	09066325	2007-06-18	521	A
USGS	09066325	2007-06-19	444	A
USGS	09066325	2007-06-20	422	A
USGS	09066325	2007-06-21	394	A
USGS	09066325	2007-06-22	357	A
USGS	09066325	2007-06-23	334	A
USGS	09066325	2007-06-24	324	A
USGS	09066325	2007-06-25	310	A
USGS	09066325	2007-06-26	276	A
USGS	09066325	2007-06-27	245	A
USGS	09066325	2007-06-28	233	A
USGS	09066325	2007-06-29	223	A
USGS	09066325	2007-06-30	215	A
USGS	09066325	2007-07-01	201	A
USGS	09066325	2007-07-02	187	A
USGS	09066325	2007-07-03	171	A
USGS	09066325	2007-07-04	160	A
USGS	09066325	2007-07-05	147	A
USGS	09066325	2007-07-06	132	A
USGS	09066325	2007-07-07	129	A
USGS	09066325	2007-07-08	122	A
USGS	09066325	2007-07-09	114	A
USGS	09066325	2007-07-10	109	A
USGS	09066325	2007-07-11	104	A
USGS	09066325	2007-07-12	101	A
USGS	09066325	2007-07-13	98.0	A
USGS	09066325	2007-07-14	91.2	A
USGS	09066325	2007-07-15	87.0	A
USGS	09066325	2007-07-16	83.1	A
USGS	09066325	2007-07-17	80.1	A
USGS	09066325	2007-07-18	79.1	A
USGS	09066325	2007-07-19	79.3	A
USGS	09066325	2007-07-20	78.1	A
USGS	09066325	2007-07-21	90.8	A
USGS	09066325	2007-07-22	76.1	A
USGS	09066325	2007-07-23	69.3	A
USGS	09066325	2007-07-24	65.2	A
USGS	09066325	2007-07-25	71.2	A
USGS	09066325	2007-07-26	75.1	A
USGS	09066325	2007-07-27	69.9	A
USGS	09066325	2007-07-28	69.4	A
USGS	09066325	2007-07-29	60.2	A
USGS	09066325	2007-07-30	55.8	A
USGS	09066325	2007-07-31	51.5	A
USGS	09066325	2007-08-01	48.0	A
USGS	09066325	2007-08-02	46.4	A
USGS	09066325	2007-08-03	56.9	A
USGS	09066325	2007-08-04	50.9	A
USGS	09066325	2007-08-05	53.4	A
USGS	09066325	2007-08-06	79.5	A
USGS	09066325	2007-08-07	66.8	A
USGS	09066325	2007-08-08	63.3	A
USGS	09066325	2007-08-09	54.5	A
USGS	09066325	2007-08-10	48.9	A
USGS	09066325	2007-08-11	45.4	A
USGS	09066325	2007-08-12	41.2	A
USGS	09066325	2007-08-13	38.6	A
USGS	09066325	2007-08-14	38.0	A
USGS	09066325	2007-08-15	40.0	A
USGS	09066325	2007-08-16	39.6	A
USGS	09066325	2007-08-17	38.8	A
USGS	09066325	2007-08-18	35.9	A
USGS	09066325	2007-08-19	37.4	A
USGS	09066325	2007-08-20	34.7	A
USGS	09066325	2007-08-21	31.2	A
USGS	09066325	2007-08-22	27.4	A
USGS	09066325	2007-08-23	26.1	A
USGS	09066325	2007-08-24	39.9	A
USGS	09066325	2007-08-25	31.3	A
USGS	09066325	2007-08-26	27.7	A
USGS	09066325	2007-08-27	27.1	A
USGS	09066325	2007-08-28	33.5	A
USGS	09066325	2007-08-29	28.3	A
USGS	09066325	2007-08-30	29.2	A
USGS	09066325	2007-08-31	27.3	A
USGS	09066325	2007-09-01	26.1	A
USGS	09066325	2007-09-02	24.3	A
USGS	09066325	2007-09-03	23.1	A
USGS	09066325	2007-09-04	22.9	A
USGS	09066325	2007-09-05	23.2	A
USGS	09066325	2007-09-06	33.1	A
USGS	09066325	2007-09-07	27.6	A
USGS	09066325	2007-09-08	25.1	A
USGS	09066325	2007-09-09	23.3	A
USGS	09066325	2007-09-10	24.2	A
USGS	09066325	2007-09-11	21.9	A
USGS	09066325	2007-09-12	20.2	A
USGS	09066325	2007-09-13	19.8	A
USGS	09066325	2007-09-14	18.3	A
USGS	09066325	2007-09-15	19.6	A
USGS	09066325	2007-09-16	21.1	A
USGS	09066325	2007-09-17	76.2	A
USGS	09066325	2007-09-18	58.5	A
USGS	09066325	2007-09-19	42.4	A
USGS	09066325	2007-09-20	36.5	A
USGS	09066325	2007-09-21	33.3	A
USGS	09066325	2007-09-22	30.6	A
USGS	09066325	2007-09-23	29.9	A
USGS	09066325	2007-09-24	35.8	A
USGS	09066325	2007-09-25	35.0	A
USGS	09066325	2007-09-26	31.1	A
USGS	09066325	2007-09-27	29.0	A
USGS	09066325	2007-09-28	27.8	A
USGS	09066325	2007-09-29	26.8	A
USGS	09066325	2007-09-30	29.5	A
USGS	09066325	2007-10-01	30.7	A
USGS	09066325	2007-10-02	37.3	A
USGS	09066325	2007-10-03	35.9	A
USGS	09066325	2007-10-04	32.7	A
USGS	09066325	2007-10-05	30.3	A
USGS	09066325	2007-10-06	29.0	A
USGS	09066325	2007-10-07	28.6	A
USGS	09066325	2007-10-08	27.9	A
USGS	09066325	2007-10-09	26.6	A
USGS	09066325	2007-10-10	23.5	A
USGS	09066325	2007-10-11	23.4	A
USGS	09066325	2007-10-12	23.0	A
USGS	09066325	2007-10-13	22.1	A
USGS	09066325	2007-10-14	31.8	A
USGS	09066325	2007-10-15	28.9	A
USGS	09066325	2007-10-16	27.2	A
USGS	09066325	2007-10-17	30.3	A
USGS	09066325	2007-10-18	27.8	A
USGS	09066325	2007-10-19	31.4	A
USGS	09066325	2007-10-20	33.1	A
USGS	09066325	2007-10-21	32.2	A
USGS	09066325	2007-10-22	28.2	A
USGS	09066325	2007-10-23	32.1	A
USGS	09066325	2007-10-24	33.1	A
USGS	09066325	2007-10-25	36.3	A
USGS	09066325	2007-10-26	38.8	A
USGS	09066325	2007-10-27	39.9	A
USGS	09066325	2007-10-28	38.3	A
USGS	09066325	2007-10-29	37.0	A
USGS	09066325	2007-10-30	36.9	A
USGS	09066325	2007-10-31	38.2	A
USGS	09066325	2007-11-01	34.4	A
USGS	09066325	2007-11-02	31.1	A
USGS	09066325	2007-11-03	27.4	A
USGS	09066325	2007-11-04	27.9	A
USGS	09066325	2007-11-05	26.3	A
USGS	09066325	2007-11-06	24.5	A
USGS	09066325	2007-11-07	24.4	A
USGS	09066325	2007-11-08	23.8	A
USGS	09066325	2007-11-09	22.7	A
USGS	09066325	2007-11-10	22.4	A
USGS	09066325	2007-11-11	21.5	A
USGS	09066325	2007-11-12	21.0	A
USGS	09066325	2007-11-13	19.9	A
USGS	09066325	2007-11-14	20.5	A
USGS	09066325	2007-11-15	14.5	A
USGS	09066325	2007-11-16	20.5	A
USGS	09066325	2007-11-17	18.1	A
USGS	09066325	2007-11-18	16.7	A
USGS	09066325	2007-11-19	16.9	A
USGS	09066325	2007-11-20	18.2	A
USGS	09066325	2007-11-21	14.7	A
USGS	09066325	2007-11-22	10.4	A
USGS	09066325	2007-11-23	15.6	A
USGS	09066325	2007-11-24	11.5	A
USGS	09066325	2007-11-25	11.4	A
USGS	09066325	2007-11-26	13.0	A
USGS	09066325	2007-11-27	12.3	A
USGS	09066325	2007-11-28	13.7	A
USGS	09066325	2007-11-29	13.0	A
USGS	09066325	2007-11-30	13.5	A
USGS	09066325	2007-12-01	15.9	A
USGS	09066325	2007-12-02	14.7	A
USGS	09066325	2007-12-03	13.7	A
USGS	09066325	2007-12-04	14.8	A
USGS	09066325	2007-12-05	13.8	A
USGS	09066325	2007-12-06	14.8	A
USGS	09066325	2007-12-07	16.7	A
USGS	09066325	2007-12-08	17.7	A
USGS	09066325	2007-12-09	17.1	A
USGS	09066325	2007-12-10	14.7	A
USGS	09066325	2007-12-11	15.5	A
USGS	09066325	2007-12-12	14.0	A
USGS	09066325	2007-12-13	12.6	A
USGS	09066325	2007-12-14	12.9	A
USGS	09066325	2007-12-15	11.9	A
USGS	09066325	2007-12-16	13.6	A
USGS	09066325	2007-12-17	12.7	A
USGS	09066325	2007-12-18	13.2	A
USGS	09066325	2007-12-19	14.1	A
USGS	09066325	2007-12-20	15.3	A
USGS	09066325	2007-12-21	15.8	A
USGS	09066325	2007-12-22	16.2	A
USGS	09066325	2007-12-23	17.1	A
USGS	09066325	2007-12-24	17.4	A
USGS	09066325	2007-12-25	16.7	A
USGS	09066325	2007-12-26	16.2	A
USGS	09066325	2007-12-27	16.9	A
USGS	09066325	2007-12-28	16.2	A
USGS	09066325	2007-12-29	16.7	A
USGS	09066325	2007-12-30	16.6	A
USGS	09066325	2007-12-31	16.8	A
USGS	09066325	2008-01-01	15.0	A
USGS	09066325	2008-01-02	16.2	A
USGS	09066325	2008-01-03	14.6	A
USGS	09066325	2008-01-04	14.6	A
USGS	09066325	2008-01-05	14.9	A
USGS	09066325	2008-01-06	14.3	A
USGS	09066325	2008-01-07	14.5	A
USGS	09066325	2008-01-08	13.5	A
USGS	09066325	2008-01-09	14.1	A
USGS	09066325	2008-01-10	13.5	A
USGS	09066325	2008-01-11	13.3	A
USGS	09066325	2008-01-12	14.1	A
USGS	09066325	2008-01-13	13.4	A
USGS	09066325	2008-01-14	12.0	A
USGS	09066325	2008-01-15	12.4	A
USGS	09066325	2008-01-16	12.5	A
USGS	09066325	2008-01-17	12.6	A
USGS	09066325	2008-01-18	12.9	A
USGS	09066325	2008-01-19	13.0	A
USGS	09066325	2008-01-20	13.0	A
USGS	09066325	2008-01-21	12.5	A
USGS	09066325	2008-01-22	12.7	A
USGS	09066325	2008-01-23	12.0	A
USGS	09066325	2008-01-24	12.0	A
USGS	09066325	2008-01-25	12.7	A
USGS	09066325	2008-01-26	12.5	A
USGS	09066325	2008-01-27	11.8	A
USGS	09066325	2008-01-28	12.5	A
USGS	09066325	2008-01-29	11.2	A
USGS	09066325	2008-01-30	12.1	A
USGS	09066325	2008-01-31	10.9	A
USGS	09066325	2008-02-01	11.6	A
USGS	09066325	2008-02-02	11.5	A
USGS	09066325	2008-02-03	11.3	A
USGS	09066325	2008-02-04	13.4	A
USGS	09066325	2008-02-05	12.7	A
USGS	09066325	2008-02-06	11.2	A
USGS	09066325	2008-02-07	11.6	A
USGS	09066325	2008-02-08	12.4	A
USGS	09066325	2008-02-09	13.3	A
USGS	09066325	2008-02-10	12.6	A
USGS	09066325	2008-02-11	12.2	A
USGS	09066325	2008-02-12	12.6	A
USGS	09066325	2008-02-13	12.3	A
USGS	09066325	2008-02-14	12.7	A
USGS	09066325	2008-02-15	13.1	A
USGS	09066325	2008-02-16	12.7	A
USGS	09066325	2008-02-17	12.3	A
USGS	09066325	2008-02-18	12.6	A
USGS	09066325	2008-02-19	11.8	A
USGS	09066325	2008-02-20	12.4	A
USGS	09066325	2008-02-21	13.8	A
USGS	09066325	2008-02-22	16.3	A
USGS	09066325	2008-02-23	17.5	A
USGS	09066325	2008-02-24	19.0	A
USGS	09066325	2008-02-25	20.2	A
USGS	09066325	2008-02-26	19.6	A
USGS	09066325	2008-02-27	18.1	A
USGS	09066325	2008-02-28	19.1	A
USGS	09066325	2008-02-29	18.7	A
USGS	09066325	2008-03-01	17.8	A
USGS	09066325	2008-03-02	18.0	A
USGS	09066325	2008-03-03	14.8	A
USGS	09066325	2008-03-04	14.4	A
USGS	09066325	2008-03-05	13.6	A
USGS	09066325	2008-03-06	12.4	A
USGS	09066325	2008-03-07	11.0	A
USGS	09066325	2008-03-08	11.3	A
USGS	09066325	2008-03-09	11.4	A
USGS	09066325	2008-03-10	11.8	A
USGS	09066325	2008-03-11	11.7	A
USGS	09066325	2008-03-12	13.5	A
USGS	09066325	2008-03-13	13.3	A
USGS	09066325	2008-03-14	13.6	A
USGS	09066325	2008-03-15	12.9	A
USGS	09066325	2008-03-16	13.0	A
USGS	09066325	2008-03-17	13.1	A
USGS	09066325	2008-03-18	12.8	A
USGS	09066325	2008-03-19	13.1	A
USGS	09066325	2008-03-20	14.2	A
USGS	09066325	2008-03-21	13.8	A
USGS	09066325	2008-03-22	13.6	A
USGS	09066325	2008-03-23	12.7	A
USGS	09066325	2008-03-24	14.1	A
USGS	09066325	2008-03-25	16.2	A
USGS	09066325	2008-03-26	16.5	A
USGS	09066325	2008-03-27	17.8	A
USGS	09066325	2008-03-28	17.2	A
USGS	09066325	2008-03-29	18.1	A
USGS	09066325	2008-03-30	19.1	A
USGS	09066325	2008-03-31	19.5	A
USGS	09066325	2008-04-01	17.0	A
USGS	09066325	2008-04-02	19.1	A
USGS	09066325	2008-04-03	20.1	A
USGS	09066325	2008-04-04	18.8	A
USGS	09066325	2008-04-05	20.1	A
USGS	09066325	2008-04-06	19.7	A
USGS	09066325	2008-04-07	20.2	A
USGS	09066325	2008-04-08	19.5	A
USGS	09066325	2008-04-09	20.6	A
USGS	09066325	2008-04-10	22.2	A
USGS	09066325	2008-04-11	21.3	A
USGS	09066325	2008-04-12	20.3	A
USGS	09066325	2008-04-13	22.0	A
USGS	09066325	2008-04-14	28.7	A
USGS	09066325	2008-04-15	41.9	A
USGS	09066325	2008-04-16	48.5	A
USGS	09066325	2008-04-17	38.5	A
USGS	09066325	2008-04-18	33.7	A
USGS	09066325	2008-04-19	38.9	A
USGS	09066325	2008-04-20	55.3	A
USGS	09066325	2008-04-21	62.1	A
USGS	09066325	2008-04-22	64.7	A
USGS	09066325	2008-04-23	83.5	A
USGS	09066325	2008-04-24	90.9	A
USGS	09066325	2008-04-25	82.0	A
USGS	09066325	2008-04-26	70.0	A
USGS	09066325	2008-04-27	64.7	A
USGS	09066325	2008-04-28	72.5	A
USGS	09066325	2008-04-29	89.8	A
USGS	09066325	2008-04-30	108	A
USGS	09066325	2008-05-01	130	A
USGS	09066325	2008-05-02	101	A
USGS	09066325	2008-05-03	87.2	A
USGS	09066325	2008-05-04	83.1	A
USGS	09066325	2008-05-05	88.1	A
USGS	09066325	2008-05-06	115	A
USGS	09066325	2008-05-07	148	A
USGS	09066325	2008-05-08	200	A
USGS	09066325	2008-05-09	163	A
USGS	09066325	2008-05-10	151	A
USGS	09066325	2008-05-11	136	A
USGS	09066325	2008-05-12	149	A
USGS	09066325	2008-05-13	163	A
USGS	09066325	2008-05-14	143	A
USGS	09066325	2008-05-15	135	A
USGS	09066325	2008-05-16	135	A
USGS	09066325	2008-05-17	158	A
USGS	09066325	2008-05-18	240	A
USGS	09066325	2008-05-19	369	A
USGS	09066325	2008-05-20	539	A
USGS	09066325	2008-05-21	660	A
USGS	09066325	2008-05-22	633	A
USGS	09066325	2008-05-23	420	A
USGS	09066325	2008-05-24	334	A
USGS	09066325	2008-05-25	309	A
USGS	09066325	2008-05-26	356	A
USGS	09066325	2008-05-27	466	A
USGS	09066325	2008-05-28	640	A
USGS	09066325	2008-05-29	731	A
USGS	09066325	2008-05-30	743	A
USGS	09066325	2008-05-31	795	A
USGS	09066325	2008-06-01	887	A
USGS	09066325	2008-06-02	1040	A
USGS	09066325	2008-06-03	1080	A
USGS	09066325	2008-06-04	929	A
USGS	09066325	2008-06-05	783	A
USGS	09066325	2008-06-06	693	A
USGS	09066325	2008-06-07	775	A
USGS	09066325	2008-06-08	828	A
USGS	09066325	2008-06-09	694	A
USGS	09066325	2008-06-10	747	A
USGS	09066325	2008-06-11	808	A
USGS	09066325	2008-06-12	617	A
USGS	09066325	2008-06-13	562	A
USGS	09066325	2008-06-14	652	A
USGS	09066325	2008-06-15	807	A
USGS	09066325	2008-06-16	911	A
USGS	09066325	2008-06-17	989	A
USGS	09066325	2008-06-18	1070	A
USGS	09066325	2008-06-19	1130	A
USGS	09066325	2008-06-20	1120	A
USGS	09066325	2008-06-21	1080	A
USGS	09066325	2008-06-22	1040	A
USGS	09066325	2008-06-23	999	A
USGS	09066325	2008-06-24	999	A
USGS	09066325	2008-06-25	962	A
USGS	09066325	2008-06-26	993	A
USGS	09066325	2008-06-27	969	A
USGS	09066325	2008-06-28	925	A
USGS	09066325	2008-06-29	910	A
USGS	09066325	2008-06-30	910	A
USGS	09066325	2008-07-01	908	A
USGS	09066325	2008-07-02	767	A
USGS	09066325	2008-07-03	711	A
USGS	09066325	2008-07-04	670	A
USGS	09066325	2008-07-05	644	A
USGS	09066325	2008-07-06	613	A
USGS	09066325	2008-07-07	586	A
USGS	09066325	2008-07-08	510	A
USGS	09066325	2008-07-09	460	A
USGS	09066325	2008-07-10	425	A
USGS	09066325	2008-07-11	389	A
USGS	09066325	2008-07-12	348	A
USGS	09066325	2008-07-13	321	A
USGS	09066325	2008-07-14	282	A
USGS	09066325	2008-07-15	259	A
USGS	09066325	2008-07-16	242	A
USGS	09066325	2008-07-17	236	A
USGS	09066325	2008-07-18	223	A
USGS	09066325	2008-07-19	199	A
USGS	09066325	2008-07-20	188	A
USGS	09066325	2008-07-21	185	A
USGS	09066325	2008-07-22	175	A
USGS	09066325	2008-07-23	168	A
USGS	09066325	2008-07-24	157	A
USGS	09066325	2008-07-25	147	A
USGS	09066325	2008-07-26	146	A
USGS	09066325	2008-07-27	143	A
USGS	09066325	2008-07-28	137	A
USGS	09066325	2008-07-29	130	A
USGS	09066325	2008-07-30	117	A
USGS	09066325	2008-07-31	111	A
USGS	09066325	2008-08-01	108	A
USGS	09066325	2008-08-02	104	A
USGS	09066325	2008-08-03	98.7	A
USGS	09066325	2008-08-04	93.9	A
USGS	09066325	2008-08-05	89.0	A
USGS	09066325	2008-08-06	88.8	A
USGS	09066325	2008-08-07	89.7	A
USGS	09066325	2008-08-08	98.1	A
USGS	09066325	2008-08-09	93.9	A
USGS	09066325	2008-08-10	95.6	A
USGS	09066325	2008-08-11	104	A
USGS	09066325	2008-08-12	85.5	A
USGS	09066325	2008-08-13	77.7	A
USGS	09066325	2008-08-14	70.5	A
USGS	09066325	2008-08-15	66.8	A
USGS	09066325	2008-08-16	81.4	A
USGS	09066325	2008-08-17	91.9	A
USGS	09066325	2008-08-18	77.1	A
USGS	09066325	2008-08-19	68.2	A
USGS	09066325	2008-08-20	63.7	A
USGS	09066325	2008-08-21	60.2	A
USGS	09066325	2008-08-22	57.0	A
USGS	09066325	2008-08-23	54.0	A
USGS	09066325	2008-08-24	51.2	A
USGS	09066325	2008-08-25	48.7	A
USGS	09066325	2008-08-26	47.7	A
USGS	09066325	2008-08-27	44.7	A
USGS	09066325	2008-08-28	42.9	A
USGS	09066325	2008-08-29	42.2	A
USGS	09066325	2008-08-30	41.0	A
USGS	09066325	2008-08-31	40.1	A
USGS	09066325	2008-09-01	42.4	A
USGS	09066325	2008-09-02	40.9	A
USGS	09066325	2008-09-03	38.0	A
USGS	09066325	2008-09-04	35.0	A
USGS	09066325	2008-09-05	32.0	A
USGS	09066325	2008-09-06	30.5	A
USGS	09066325	2008-09-07	29.2	A
USGS	09066325	2008-09-08	28.5	A
USGS	09066325	2008-09-09	28.1	A
USGS	09066325	2008-09-10	29.1	A
USGS	09066325	2008-09-11	32.7	A
USGS	09066325	2008-09-12	56.3	A
USGS	09066325	2008-09-13	47.0	A
USGS	09066325	2008-09-14	45.6	A
USGS	09066325	2008-09-15	40.8	A
USGS	09066325	2008-09-16	35.4	A
USGS	09066325	2008-09-17	32.4	A
USGS	09066325	2008-09-18	31.6	A
USGS	09066325	2008-09-19	32.0	A
USGS	09066325	2008-09-20	31.6	A
USGS	09066325	2008-09-21	36.7	A
USGS	09066325	2008-09-22	33.9	A
USGS	09066325	2008-09-23	31.8	A
USGS	09066325	2008-09-24	30.2	A
USGS	09066325	2008-09-25	29.0	A
USGS	09066325	2008-09-26	27.3	A
USGS	09066325	2008-09-27	28.0	A
USGS	09066325	2008-09-28	27.6	A
USGS	09066325	2008-09-29	28.9	A
USGS	09066325	2008-09-30	29.4	A
USGS	09066325	2008-10-01	28.5	A
USGS	09066325	2008-10-02	27.1	A
USGS	09066325	2008-10-03	25.8	A
USGS	09066325	2008-10-04	24.8	A
USGS	09066325	2008-10-05	26.8	A
USGS	09066325	2008-10-06	27.1	A
USGS	09066325	2008-10-07	25.2	A
USGS	09066325	2008-10-08	24.0	A
USGS	09066325	2008-10-09	23.6	A
USGS	09066325	2008-10-10	23.7	A
USGS	09066325	2008-10-11	23.5	A
USGS	09066325	2008-10-12	25.0	A
USGS	09066325	2008-10-13	22.0	A
USGS	09066325	2008-10-14	23.4	A
USGS	09066325	2008-10-15	23.1	A
USGS	09066325	2008-10-16	22.8	A
USGS	09066325	2008-10-17	24.5	A
USGS	09066325	2008-10-18	23.7	A
USGS	09066325	2008-10-19	22.1	A
USGS	09066325	2008-10-20	21.9	A
USGS	09066325	2008-10-21	24.2	A
USGS	09066325	2008-10-22	25.8	A
USGS	09066325	2008-10-23	22.9	A
USGS	09066325	2008-10-24	27.4	A
USGS	09066325	2008-10-25	25.2	A
USGS	09066325	2008-10-26	23.9	A
USGS	09066325	2008-10-27	20.7	A
USGS	09066325	2008-10-28	20.5	A
USGS	09066325	2008-10-29	20.3	A
USGS	09066325	2008-10-30	20.6	A
USGS	09066325	2008-10-31	19.8	A
USGS	09066325	2008-11-01	20.2	A
USGS	09066325	2008-11-02	19.7	A
USGS	09066325	2008-11-03	22.9	A
USGS	09066325	2008-11-04	21.3	A
USGS	09066325	2008-11-05	19.5	A
USGS	09066325	2008-11-06	17.5	A
USGS	09066325	2008-11-07	15.8	A
USGS	09066325	2008-11-08	23.4	A
USGS	09066325	2008-11-09	22.0	A
USGS	09066325	2008-11-10	22.0	A
USGS	09066325	2008-11-11	22.0	A
USGS	09066325	2008-11-12	22.1	A
USGS	09066325	2008-11-13	22.5	A
USGS	09066325	2008-11-14	20.4	A
USGS	09066325	2008-11-15	15.7	A
USGS	09066325	2008-11-16	21.5	A
USGS	09066325	2008-11-17	21.2	A
USGS	09066325	2008-11-18	20.1	A
USGS	09066325	2008-11-19	19.9	A
USGS	09066325	2008-11-20	20.0	A
USGS	09066325	2008-11-21	19.3	A
USGS	09066325	2008-11-22	17.1	A
USGS	09066325	2008-11-23	17.0	A
USGS	09066325	2008-11-24	14.3	A
USGS	09066325	2008-11-25	15.1	A
USGS	09066325	2008-11-26	15.7	A
USGS	09066325	2008-11-27	17.6	A
USGS	09066325	2008-11-28	18.2	A
USGS	09066325	2008-11-29	17.4	A
USGS	09066325	2008-11-30	16.8	A
USGS	09066325	2008-12-01	17.9	A
USGS	09066325	2008-12-02	18.6	A
USGS	09066325	2008-12-03	19.7	A
USGS	09066325	2008-12-04	20.7	A
USGS	09066325	2008-12-05	21.4	A
USGS	09066325	2008-12-06	21.4	A
USGS	09066325	2008-12-07	21.7	A
USGS	09066325	2008-12-08	21.1	A
USGS	09066325	2008-12-09	20.2	A
USGS	09066325	2008-12-10	17.7	A
USGS	09066325	2008-12-11	19.6	A
USGS	09066325	2008-12-12	19.3	A
USGS	09066325	2008-12-13	20.0	A
USGS	09066325	2008-12-14	18.7	A
USGS	09066325	2008-12-15	17.0	A
USGS	09066325	2008-12-16	19.1	A
USGS	09066325	2008-12-17	18.9	A
USGS	09066325	2008-12-18	18.6	A
USGS	09066325	2008-12-19	18.1	A
USGS	09066325	2008-12-20	17.4	A
USGS	09066325	2008-12-21	18.7	A
USGS	09066325	2008-12-22	18.5	A
USGS	09066325	2008-12-23	18.2	A
USGS	09066325	2008-12-24	17.8	A
USGS	09066325	2008-12-25	17.9	A
USGS	09066325	2008-12-26	17.5	A
USGS	09066325	2008-12-27	16.0	A
USGS	09066325	2008-12-28	17.0	A
USGS	09066325	2008-12-29	16.4	A
USGS	09066325	2008-12-30	16.1	A
USGS	09066325	2008-12-31	15.8	A
USGS	09066325	2009-01-01	15.8	A
USGS	09066325	2009-01-02	15.6	A
USGS	09066325	2009-01-03	15.1	A
USGS	09066325	2009-01-04	13.0	A
USGS	09066325	2009-01-05	15.1	A
USGS	09066325	2009-01-06	16.4	A
USGS	09066325	2009-01-07	16.0	A
USGS	09066325	2009-01-08	16.5	A
USGS	09066325	2009-01-09	16.8	A
USGS	09066325	2009-01-10	16.2	A
USGS	09066325	2009-01-11	16.2	A
USGS	09066325	2009-01-12	16.1	A
USGS	09066325	2009-01-13	16.4	A
USGS	09066325	2009-01-14	16.8	A
USGS	09066325	2009-01-15	17.0	A
USGS	09066325	2009-01-16	16.7	A
USGS	09066325	2009-01-17	17.0	A
USGS	09066325	2009-01-18	16.9	A
USGS	09066325	2009-01-19	16.8	A
USGS	09066325	2009-01-20	16.0	A
USGS	09066325	2009-01-21	16.7	A
USGS	09066325	2009-01-22	18.1	A
USGS	09066325	2009-01-23	19.5	A
USGS	09066325	2009-01-24	18.9	A
USGS	09066325	2009-01-25	19.1	A
USGS	09066325	2009-01-26	19.4	A
USGS	09066325	2009-01-27	18.3	A
USGS	09066325	2009-01-28	18.1	A
USGS	09066325	2009-01-29	18.4	A
USGS	09066325	2009-01-30	19.2	A
USGS	09066325	2009-01-31	17.6	A
USGS	09066325	2009-02-01	18.0	A
USGS	09066325	2009-02-02	17.3	A
USGS	09066325	2009-02-03	17.2	A
USGS	09066325	2009-02-04	16.5	A
USGS	09066325	2009-02-05	16.6	A
USGS	09066325	2009-02-06	16.8	A
USGS	09066325	2009-02-07	16.5	A
USGS	09066325	2009-02-08	16.4	A
USGS	09066325	2009-02-09	16.4	A
USGS	09066325	2009-02-10	15.8	A
USGS	09066325	2009-02-11	15.6	A
USGS	09066325	2009-02-12	14.9	A
USGS	09066325	2009-02-13	16.4	A
USGS	09066325	2009-02-14	16.9	A
USGS	09066325	2009-02-15	16.4	A
USGS	09066325	2009-02-16	16.3	A
USGS	09066325	2009-02-17	17.4	A
USGS	09066325	2009-02-18	17.7	A
USGS	09066325	2009-02-19	17.8	A
USGS	09066325	2009-02-20	16.6	A
USGS	09066325	2009-02-21	18.2	A
USGS	09066325	2009-02-22	17.7	A
USGS	09066325	2009-02-23	19.7	A
USGS	09066325	2009-02-24	19.8	A
USGS	09066325	2009-02-25	18.8	A
USGS	09066325	2009-02-26	18.1	A
USGS	09066325	2009-02-27	16.5	A
USGS	09066325	2009-02-28	14.5	A
USGS	09066325	2009-03-01	18.4	A
USGS	09066325	2009-03-02	19.6	A
USGS	09066325	2009-03-03	21.2	A
USGS	09066325	2009-03-04	21.8	A
USGS	09066325	2009-03-05	22.5	A
USGS	09066325	2009-03-06	21.9	A
USGS	09066325	2009-03-07	20.8	A
USGS	09066325	2009-03-08	19.3	A
USGS	09066325	2009-03-09	19.5	A
USGS	09066325	2009-03-10	19.9	A
USGS	09066325	2009-03-11	19.0	A
USGS	09066325	2009-03-12	20.9	A
USGS	09066325	2009-03-13	20.5	A
USGS	09066325	2009-03-14	20.3	A
USGS	09066325	2009-03-15	21.3	A
USGS	09066325	2009-03-16	22.8	A
USGS	09066325	2009-03-17	26.5	A
USGS	09066325	2009-03-18	31.5	A
USGS	09066325	2009-03-19	33.1	A
USGS	09066325	2009-03-20	38.8	A
USGS	09066325	2009-03-21	40.9	A
USGS	09066325	2009-03-22	44.5	A
